timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-09-23 00:23:00,43448.47000000,43449.53000000,43418.16000000,43430.01000000,41.10862000,1632356639999,1785435.79736070,882,21.09847000,916331.21828190,0
2021-09-23 00:24:00,43430.01000000,43438.06000000,43374.05000000,43377.07000000,31.27305000,1632356699999,1357326.78347490,944,8.46541000,367393.07147870,0
2021-09-23 00:25:00,43377.06000000,43413.89000000,43365.00000000,43365.00000000,31.91876000,1632356759999,1384730.29242370,868,15.55074000,674645.49763310,0
2021-09-23 00:26:00,43365.00000000,43365.01000000,43277.01000000,43337.04000000,79.00978000,1632356819999,3423143.03669570,2051,37.41534000,1620941.10059160,0
2021-09-23 00:27:00,43337.04000000,43399.42000000,43337.04000000,43350.01000000,35.11878000,1632356879999,1523117.95630850,828,13.71082000,594611.36125540,0
2021-09-23 00:28:00,43350.00000000,43354.35000000,43287.84000000,43325.22000000,40.68362000,1632356939999,1762381.38662090,932,19.52524000,845766.63407390,0
2021-09-23 00:29:00,43325.23000000,43325.23000000,43270.11000000,43275.22000000,58.61590000,1632356999999,2537156.48965140,992,17.11953000,740970.53325460,0
2021-09-23 00:30:00,43275.22000000,43333.34000000,43268.02000000,43268.02000000,44.65209000,1632357059999,1933447.46743730,841,28.78640000,1246492.97472670,0
2021-09-23 00:31:00,43268.02000000,43308.77000000,43268.02000000,43285.46000000,26.87665000,1632357119999,1163418.93011440,773,14.47686000,626605.96435990,0
2021-09-23 00:32:00,43285.47000000,43349.67000000,43279.32000000,43340.46000000,31.43229000,1632357179999,1361701.82423220,824,21.42760000,928243.59592090,0
2021-09-23 00:33:00,43340.45000000,43408.80000000,43321.27000000,43391.31000000,28.74674000,1632357239999,1246846.48721890,892,17.25292000,748293.93109660,0
2021-09-23 00:34:00,43391.31000000,43419.97000000,43376.47000000,43416.78000000,19.21823000,1632357299999,834062.46736740,768,11.41439000,495352.83517510,0
2021-09-23 00:35:00,43416.78000000,43495.69000000,43415.01000000,43487.66000000,43.86604000,1632357359999,1906732.85044100,1132,17.91576000,778674.23852260,0
2021-09-23 00:36:00,43487.66000000,43513.26000000,43465.41000000,43511.28000000,23.73297000,1632357419999,1032338.10655110,793,12.59505000,547829.93292630,0
2021-09-23 00:37:00,43511.28000000,43530.98000000,43489.45000000,43503.16000000,28.03074000,1632357479999,1219598.19932610,736,14.29709000,622054.51145490,0
2021-09-23 00:38:00,43503.16000000,43503.16000000,43370.00000000,43377.58000000,31.24108000,1632357539999,1357076.89844190,833,13.36730000,580718.84223330,0
2021-09-23 00:39:00,43378.26000000,43408.37000000,43350.32000000,43360.08000000,34.24269000,1632357599999,1485194.06599700,849,18.38889000,797583.24562820,0
2021-09-23 00:40:00,43362.31000000,43376.49000000,43291.54000000,43304.99000000,31.43021000,1632357659999,1361946.54745370,785,12.56209000,544386.50015530,0
2021-09-23 00:41:00,43304.99000000,43330.80000000,43280.00000000,43321.88000000,23.53349000,1632357719999,1019027.11029470,788,14.12675000,611677.48242950,0
2021-09-23 00:42:00,43321.88000000,43348.86000000,43241.77000000,43249.99000000,40.76252000,1632357779999,1764861.14105410,1034,20.00040000,865931.15604050,0
2021-09-23 00:43:00,43249.99000000,43312.63000000,43249.99000000,43312.56000000,24.59895000,1632357839999,1064677.33168030,715,13.80725000,597556.97729470,0
2021-09-23 00:44:00,43312.55000000,43312.56000000,43264.10000000,43272.84000000,19.51344000,1632357899999,844565.46952180,679,7.92733000,343070.87561610,0
2021-09-23 00:45:00,43272.84000000,43309.94000000,43263.61000000,43268.23000000,37.29359000,1632357959999,1614246.92617940,725,22.65002000,980351.14840570,0
2021-09-23 00:46:00,43268.07000000,43270.39000000,43228.74000000,43234.33000000,30.58044000,1632358019999,1322509.20720090,977,16.37915000,708336.57374720,0
2021-09-23 00:47:00,43234.33000000,43247.53000000,43211.00000000,43211.00000000,52.57935000,1632358079999,2273022.03031950,1035,28.36531000,1226276.67645970,0
2021-09-23 00:48:00,43211.01000000,43211.01000000,43111.42000000,43138.81000000,97.88229000,1632358139999,4224640.50761730,2204,40.98115000,1768675.76333760,0
2021-09-23 00:49:00,43138.80000000,43186.00000000,43126.36000000,43186.00000000,40.98070000,1632358199999,1768619.53273590,1088,25.18023000,1086694.28076930,0
2021-09-23 00:50:00,43185.99000000,43195.04000000,43140.50000000,43145.04000000,43.91964000,1632358259999,1895998.96342730,1110,25.90874000,1118483.47733820,0
2021-09-23 00:51:00,43145.05000000,43193.06000000,43145.03000000,43149.99000000,25.98800000,1632358319999,1121939.43580770,903,16.47989000,711448.79927070,0
2021-09-23 00:52:00,43149.98000000,43196.04000000,43140.36000000,43168.47000000,30.26974000,1632358379999,1306884.39195270,903,15.96772000,689396.04313570,0
2021-09-23 00:53:00,43168.47000000,43200.00000000,43153.22000000,43195.67000000,42.56673000,1632358439999,1838171.06460320,963,20.26961000,875267.38757940,0
2021-09-23 00:54:00,43199.94000000,43239.98000000,43192.20000000,43218.64000000,34.48800000,1632358499999,1490392.52278840,698,27.45443000,1186367.48061630,0
2021-09-23 00:55:00,43220.88000000,43260.00000000,43208.97000000,43240.01000000,39.58417000,1632358559999,1711438.02381530,691,25.96381000,1122557.23321290,0
2021-09-23 00:56:00,43240.00000000,43275.06000000,43234.09000000,43264.95000000,38.20820000,1632358619999,1652489.41345340,668,30.36601000,1313315.80303850,0
2021-09-23 00:57:00,43264.96000000,43271.22000000,43230.34000000,43230.35000000,25.12753000,1632358679999,1086878.09390260,520,10.23409000,442641.76436710,0
2021-09-23 00:58:00,43230.34000000,43237.45000000,43178.43000000,43213.43000000,27.66907000,1632358739999,1195548.81959780,746,13.48458000,582612.14643950,0
2021-09-23 00:59:00,43213.42000000,43213.43000000,43171.22000000,43184.37000000,16.72377000,1632358799999,722151.65528970,518,10.09246000,435777.52371290,0
2021-09-23 01:00:00,43184.37000000,43190.00000000,43080.89000000,43090.99000000,67.69016000,1632358859999,2918416.86049060,1506,30.27600000,1305303.50827400,0
2021-09-23 01:01:00,43091.00000000,43137.87000000,43089.96000000,43094.25000000,121.11622000,1632358919999,5220335.12221510,1295,97.24413000,4191270.26049280,0
2021-09-23 01:02:00,43094.25000000,43110.67000000,43069.09000000,43110.40000000,31.47721000,1632358979999,1356276.15646280,1147,16.52672000,712073.05015110,0
2021-09-23 01:03:00,43110.36000000,43184.98000000,43110.35000000,43184.98000000,31.88998000,1632359039999,1376158.84128270,1307,17.68791000,763272.53790840,0
2021-09-23 01:04:00,43184.97000000,43225.10000000,43170.73000000,43182.32000000,27.26140000,1632359099999,1177598.79707890,967,14.13690000,610657.14742840,0
2021-09-23 01:05:00,43182.32000000,43253.79000000,43175.64000000,43222.25000000,19.05031000,1632359159999,823487.89005970,930,10.58294000,457471.03888760,0
2021-09-23 01:06:00,43221.02000000,43266.29000000,43214.81000000,43264.56000000,20.24569000,1632359219999,875511.87033820,893,12.68668000,548672.07653570,0
2021-09-23 01:07:00,43264.57000000,43264.57000000,43182.38000000,43224.55000000,25.18606000,1632359279999,1088594.90941240,923,11.06362000,478232.86154430,0
2021-09-23 01:08:00,43224.54000000,43233.27000000,43192.47000000,43225.75000000,23.58250000,1632359339999,1018964.81001620,842,12.74201000,550552.90427460,0
2021-09-23 01:09:00,43225.92000000,43236.08000000,43196.89000000,43199.47000000,17.17853000,1632359399999,742477.48307140,745,7.44844000,321931.84369120,0
2021-09-23 01:10:00,43199.46000000,43236.04000000,43194.03000000,43227.86000000,18.90446000,1632359459999,817043.71632580,691,8.82097000,381252.37323000,0
2021-09-23 01:11:00,43227.86000000,43227.86000000,43179.78000000,43197.66000000,11.19253000,1632359519999,483546.57606720,704,3.49677000,151048.26932690,0
2021-09-23 01:12:00,43197.65000000,43226.62000000,43143.88000000,43150.00000000,21.49174000,1632359579999,928148.50392140,720,12.14982000,524698.28604720,0
2021-09-23 01:13:00,43149.99000000,43184.70000000,43140.10000000,43150.63000000,16.50203000,1632359639999,712109.05388060,694,7.98517000,344599.25817140,0
2021-09-23 01:14:00,43150.62000000,43176.56000000,43121.95000000,43126.34000000,19.35293000,1632359699999,835013.55613400,767,7.54033000,325330.69545630,0
2021-09-23 01:15:00,43126.35000000,43173.42000000,43117.04000000,43148.61000000,14.75842000,1632359759999,636713.86795460,737,7.11091000,306771.25026430,0
2021-09-23 01:16:00,43144.82000000,43180.08000000,43125.07000000,43168.16000000,21.64314000,1632359819999,934046.76516440,737,10.82005000,466925.82377190,0
2021-09-23 01:17:00,43168.15000000,43232.56000000,43142.00000000,43223.06000000,27.03266000,1632359879999,1167586.46707380,943,17.94590000,775088.80349440,0
2021-09-23 01:18:00,43223.06000000,43228.97000000,43206.43000000,43215.00000000,18.28156000,1632359939999,790107.86998930,595,4.85617000,209868.02496080,0
2021-09-23 01:19:00,43214.99000000,43228.08000000,43211.81000000,43220.13000000,6.54829000,1632359999999,283017.67575230,538,3.51383000,151868.85020850,0
2021-09-23 01:20:00,43220.13000000,43270.00000000,43208.34000000,43247.69000000,16.78440000,1632360059999,725753.93410560,678,10.44928000,451780.11242780,0
2021-09-23 01:21:00,43247.69000000,43277.40000000,43238.17000000,43253.15000000,8.64970000,1632360119999,374206.89727220,571,4.80389000,207825.15220340,0
2021-09-23 01:22:00,43253.15000000,43277.25000000,43228.07000000,43273.24000000,44.38389000,1632360179999,1920011.14801310,712,25.48777000,1102496.90736130,0
2021-09-23 01:23:00,43273.24000000,43289.45000000,43238.18000000,43238.18000000,19.44046000,1632360239999,841193.10204610,672,4.73039000,204706.01887260,0
2021-09-23 01:24:00,43238.18000000,43250.99000000,43220.83000000,43220.83000000,13.22058000,1632360299999,571629.79410660,576,6.50884000,281429.12785680,0
2021-09-23 01:25:00,43220.84000000,43230.98000000,43186.76000000,43230.98000000,19.11732000,1632360359999,825951.67800020,832,9.24384000,399363.81394660,0
2021-09-23 01:26:00,43230.98000000,43280.91000000,43225.68000000,43276.86000000,10.52014000,1632360419999,455007.76525890,578,7.36207000,318418.31201540,0
2021-09-23 01:27:00,43276.87000000,43283.99000000,43255.12000000,43265.89000000,10.92644000,1632360479999,472774.61071460,494,5.05697000,218810.74253230,0
2021-09-23 01:28:00,43265.89000000,43326.08000000,43255.12000000,43326.08000000,24.06999000,1632360539999,1041924.58372830,740,13.63543000,590287.83713900,0
2021-09-23 01:29:00,43326.08000000,43355.16000000,43276.63000000,43276.90000000,29.65449000,1632360599999,1284898.55260970,991,13.03609000,564859.71553850,0
2021-09-23 01:30:00,43276.90000000,43370.59000000,43269.13000000,43369.20000000,22.79056000,1632360659999,987625.63316970,797,12.51948000,542507.30232980,0
2021-09-23 01:31:00,43369.20000000,43372.84000000,43327.54000000,43343.60000000,24.55283000,1632360719999,1064321.13648090,871,9.31228000,403689.03748360,0
2021-09-23 01:32:00,43343.57000000,43371.24000000,43325.63000000,43359.83000000,20.64954000,1632360779999,895101.16093130,642,11.67359000,506083.31725890,0
2021-09-23 01:33:00,43359.83000000,43428.55000000,43345.16000000,43399.53000000,49.55684000,1632360839999,2149915.11086740,1099,31.20978000,1353916.51510870,0
2021-09-23 01:34:00,43403.93000000,43414.54000000,43366.24000000,43412.21000000,15.00173000,1632360899999,650955.24786630,601,9.37945000,407007.94128200,0
2021-09-23 01:35:00,43409.54000000,43413.89000000,43369.11000000,43402.15000000,15.89337000,1632360959999,689568.14095300,674,6.19081000,268624.16193020,0
2021-09-23 01:36:00,43402.16000000,43406.50000000,43378.27000000,43396.20000000,11.96471000,1632361019999,519147.92329620,510,5.70023000,247318.46950420,0
2021-09-23 01:37:00,43396.20000000,43443.86000000,43385.98000000,43416.91000000,15.12974000,1632361079999,656992.79666350,746,7.83664000,340237.24827770,0
2021-09-23 01:38:00,43416.91000000,43443.18000000,43402.88000000,43434.39000000,8.22787000,1632361139999,357329.12294070,580,4.38077000,190244.95950470,0
2021-09-23 01:39:00,43434.39000000,43457.73000000,43415.57000000,43452.01000000,7.61617000,1632361199999,330768.77880930,580,3.38286000,146915.50834970,0
2021-09-23 01:40:00,43452.02000000,43457.92000000,43423.90000000,43423.90000000,19.38519000,1632361259999,842212.57738270,528,4.84724000,210579.28849320,0
2021-09-23 01:41:00,43423.90000000,43426.31000000,43393.22000000,43408.35000000,18.28317000,1632361319999,793577.45373870,675,11.02868000,478671.88294130,0
2021-09-23 01:42:00,43408.36000000,43408.36000000,43382.64000000,43405.00000000,16.75792000,1632361379999,727199.42095260,540,9.66703000,419474.27569020,0
2021-09-23 01:43:00,43404.99000000,43439.89000000,43404.99000000,43419.45000000,22.15036000,1632361439999,961853.44482370,633,5.43121000,235841.06060940,0
2021-09-23 01:44:00,43419.46000000,43437.51000000,43419.45000000,43421.35000000,4.96127000,1632361499999,215461.44808870,484,2.51650000,109286.04538960,0
2021-09-23 01:45:00,43421.34000000,43481.50000000,43418.74000000,43456.78000000,21.83226000,1632361559999,948651.94992490,787,11.91089000,517524.23762320,0
2021-09-23 01:46:00,43456.77000000,43473.36000000,43450.46000000,43465.99000000,11.30838000,1632361619999,491521.44557270,536,4.88095000,212155.46693670,0
2021-09-23 01:47:00,43466.00000000,43472.67000000,43450.47000000,43457.72000000,11.66057000,1632361679999,506826.27886650,606,3.59399000,156204.13317310,0
2021-09-23 01:48:00,43457.72000000,43481.52000000,43451.25000000,43451.26000000,17.20443000,1632361739999,747807.75348340,592,7.38489000,320987.58335490,0
2021-09-23 01:49:00,43451.25000000,43569.31000000,43440.00000000,43517.01000000,103.78205000,1632361799999,4514885.22683790,1642,61.92685000,2693444.33663020,0
2021-09-23 01:50:00,43517.00000000,43598.00000000,43516.67000000,43569.91000000,115.82576000,1632361859999,5046348.82083540,1180,50.61813000,2205162.66779690,0
2021-09-23 01:51:00,43572.64000000,43590.19000000,43560.60000000,43581.68000000,16.53455000,1632361919999,720494.76825710,668,7.87494000,343159.75954610,0
2021-09-23 01:52:00,43581.68000000,43671.16000000,43555.73000000,43630.34000000,100.48407000,1632361979999,4382639.53073760,1854,54.16767000,2362771.38189140,0
2021-09-23 01:53:00,43630.35000000,43679.99000000,43603.29000000,43643.76000000,40.36014000,1632362039999,1762107.74767620,917,9.47546000,413543.54061700,0
2021-09-23 01:54:00,43643.76000000,43661.22000000,43626.34000000,43627.32000000,39.55947000,1632362099999,1726551.85817610,754,25.04261000,1092996.18387100,0
2021-09-23 01:55:00,43627.31000000,43659.48000000,43619.62000000,43648.66000000,8.05811000,1632362159999,351697.46153090,598,3.59733000,156998.86027410,0
2021-09-23 01:56:00,43648.26000000,43663.95000000,43629.98000000,43642.51000000,15.76496000,1632362219999,688141.45999880,641,10.68887000,466583.62570150,0
2021-09-23 01:57:00,43642.51000000,43677.00000000,43642.51000000,43653.28000000,19.33599000,1632362279999,844191.80102320,675,8.23984000,359722.80509750,0
2021-09-23 01:58:00,43653.27000000,43656.92000000,43593.82000000,43621.61000000,19.26068000,1632362339999,840027.97818840,704,10.00458000,436301.72836930,0
2021-09-23 01:59:00,43621.61000000,43627.41000000,43601.73000000,43627.41000000,7.91532000,1632362399999,345170.96384740,499,4.69182000,204598.38491480,0
2021-09-23 02:00:00,43627.41000000,43669.34000000,43621.61000000,43664.40000000,13.64585000,1632362459999,595686.71784200,764,7.98278000,348450.98504610,0
2021-09-23 02:01:00,43664.39000000,43664.40000000,43626.03000000,43647.91000000,11.70809000,1632362519999,510940.39272660,597,4.62878000,201983.38889270,0
2021-09-23 02:02:00,43647.50000000,43647.50000000,43574.65000000,43584.40000000,22.72816000,1632362579999,991055.39024360,934,7.57825000,330432.61436070,0
2021-09-23 02:03:00,43583.59000000,43583.59000000,43516.67000000,43531.76000000,46.34623000,1632362639999,2017977.32030340,1071,17.07813000,743558.65197440,0
2021-09-23 02:04:00,43531.77000000,43556.32000000,43500.00000000,43540.57000000,79.04158000,1632362699999,3440226.63557720,1053,30.53710000,1329235.24757350,0
2021-09-23 02:05:00,43540.58000000,43556.20000000,43519.81000000,43544.30000000,15.86392000,1632362759999,690590.50082180,670,6.69744000,291542.86503890,0
2021-09-23 02:06:00,43549.62000000,43575.72000000,43544.08000000,43569.82000000,13.21953000,1632362819999,575758.63840170,638,9.36493000,407875.87370480,0
2021-09-23 02:07:00,43575.63000000,43588.74000000,43569.81000000,43576.64000000,16.43131000,1632362879999,716014.31823040,592,10.72064000,467155.90574860,0
2021-09-23 02:08:00,43576.65000000,43581.61000000,43565.80000000,43578.13000000,11.80749000,1632362939999,514523.90354510,465,7.88676000,343668.26089510,0
2021-09-23 02:09:00,43577.22000000,43577.22000000,43541.01000000,43552.08000000,10.56114000,1632362999999,459963.31723490,567,4.72436000,205744.64867380,0
2021-09-23 02:10:00,43552.08000000,43570.34000000,43545.00000000,43545.01000000,16.27810000,1632363059999,708987.30439560,529,10.61458000,462342.70809730,0
2021-09-23 02:11:00,43545.01000000,43552.10000000,43545.00000000,43545.19000000,31.66327000,1632363119999,1378782.66152660,694,4.26062000,185530.21545560,0
2021-09-23 02:12:00,43545.20000000,43569.63000000,43504.05000000,43521.49000000,28.10462000,1632363179999,1223795.51287170,748,14.23113000,619724.21665600,0
2021-09-23 02:13:00,43521.50000000,43524.07000000,43492.10000000,43495.99000000,16.46202000,1632363239999,716191.99097830,665,6.91927000,301044.30647960,0
2021-09-23 02:14:00,43496.00000000,43516.14000000,43489.84000000,43489.84000000,10.32531000,1632363299999,449171.78860810,535,4.46938000,194433.18337270,0
2021-09-23 02:15:00,43489.84000000,43564.52000000,43484.95000000,43557.33000000,46.38737000,1632363359999,2018319.20830690,812,40.52404000,1763186.34310060,0
2021-09-23 02:16:00,43557.32000000,43578.46000000,43538.91000000,43578.45000000,15.67001000,1632363419999,682651.46156590,617,8.28063000,360735.70715030,0
2021-09-23 02:17:00,43578.46000000,43592.55000000,43556.17000000,43564.04000000,11.52487000,1632363479999,502204.53153450,622,4.26896000,186042.88800400,0
2021-09-23 02:18:00,43562.14000000,43590.35000000,43541.42000000,43583.33000000,21.94407000,1632363539999,955995.90323610,570,5.46392000,238076.39774870,0
2021-09-23 02:19:00,43583.33000000,43583.34000000,43562.71000000,43579.99000000,9.29334000,1632363599999,404902.71425290,733,3.24861000,141541.16417930,0
2021-09-23 02:20:00,43580.00000000,43599.77000000,43573.91000000,43595.83000000,11.00754000,1632363659999,479762.97826280,623,6.30622000,274864.94865330,0
2021-09-23 02:21:00,43595.83000000,43615.00000000,43587.44000000,43609.59000000,20.41182000,1632363719999,890055.91335870,849,13.39784000,584186.60909270,0
2021-09-23 02:22:00,43609.58000000,43643.37000000,43607.49000000,43619.40000000,9.17383000,1632363779999,400194.02705070,562,6.15946000,268688.96456170,0
2021-09-23 02:23:00,43619.41000000,43680.04000000,43619.40000000,43677.89000000,15.41074000,1632363839999,672943.64948260,792,7.52970000,328761.32172730,0
2021-09-23 02:24:00,43675.04000000,43687.00000000,43669.88000000,43672.12000000,17.12627000,1632363899999,747995.64858710,652,6.89205000,301000.00999500,0
2021-09-23 02:25:00,43672.11000000,43728.51000000,43672.11000000,43686.00000000,53.40336000,1632363959999,2333659.89223880,1281,40.72269000,1779427.01432960,0
2021-09-23 02:26:00,43681.70000000,43681.70000000,43602.74000000,43612.77000000,19.40946000,1632364019999,846966.34287670,773,5.93487000,258905.33002330,0
2021-09-23 02:27:00,43612.77000000,43667.48000000,43612.76000000,43644.85000000,23.34049000,1632364079999,1018575.95827110,684,14.48871000,632293.62416470,0
2021-09-23 02:28:00,43644.84000000,43706.91000000,43632.84000000,43702.67000000,19.96095000,1632364139999,871450.08887730,631,8.73200000,381294.76978830,0
2021-09-23 02:29:00,43702.67000000,43715.00000000,43673.29000000,43679.64000000,17.53029000,1632364199999,766066.63715420,718,11.21191000,489974.99180800,0
2021-09-23 02:30:00,43679.64000000,43715.00000000,43638.42000000,43680.25000000,28.72521000,1632364259999,1254756.22060660,806,14.56112000,636250.81098190,0
2021-09-23 02:31:00,43680.26000000,43715.00000000,43677.14000000,43686.28000000,37.95325000,1632364319999,1658511.40242150,743,26.15628000,1142990.38784240,0
2021-09-23 02:32:00,43686.28000000,43694.37000000,43672.00000000,43672.00000000,9.06276000,1632364379999,395889.28525900,511,3.31172000,144666.87259270,0
2021-09-23 02:33:00,43672.01000000,43682.79000000,43657.89000000,43661.59000000,17.57363000,1632364439999,767400.91594590,646,6.51107000,284341.93130100,0
2021-09-23 02:34:00,43661.58000000,43661.59000000,43602.75000000,43602.76000000,28.03070000,1632364499999,1222911.95362000,846,16.68120000,727704.28841370,0
2021-09-23 02:35:00,43602.76000000,43660.33000000,43602.75000000,43649.26000000,12.43142000,1632364559999,542440.77364490,661,6.93027000,302372.42869690,0
2021-09-23 02:36:00,43649.27000000,43700.00000000,43648.06000000,43699.99000000,36.26251000,1632364619999,1583797.57032150,675,19.90992000,869435.26385490,0
2021-09-23 02:37:00,43700.00000000,43700.00000000,43680.04000000,43700.00000000,10.93878000,1632364679999,477940.95908720,532,4.52751000,197819.17063990,0
2021-09-23 02:38:00,43699.99000000,43713.14000000,43695.62000000,43713.14000000,13.62225000,1632364739999,595404.70241460,604,7.95872000,347849.40807090,0
2021-09-23 02:39:00,43713.13000000,43729.93000000,43699.71000000,43729.85000000,40.50086000,1632364799999,1770289.83224080,945,19.32959000,844913.52747780,0
2021-09-23 02:40:00,43729.73000000,43800.80000000,43722.73000000,43791.77000000,104.25723000,1632364859999,4563175.42219030,1877,56.25843000,2462257.08857770,0
2021-09-23 02:41:00,43788.54000000,43791.77000000,43760.48000000,43760.49000000,26.59005000,1632364919999,1164116.11094760,854,11.35501000,497132.61859460,0
2021-09-23 02:42:00,43760.48000000,43760.49000000,43670.89000000,43713.21000000,32.19740000,1632364979999,1407756.92033730,984,15.26415000,667345.67727030,0
2021-09-23 02:43:00,43713.22000000,43746.40000000,43711.02000000,43740.00000000,32.17176000,1632365039999,1406906.27345190,682,12.44377000,544256.19645720,0
2021-09-23 02:44:00,43740.00000000,43740.00000000,43711.16000000,43725.16000000,15.96639000,1632365099999,698126.45011000,638,5.25736000,229870.57401170,0
2021-09-23 02:45:00,43725.15000000,43737.53000000,43651.55000000,43665.47000000,36.48544000,1632365159999,1594226.51701090,890,10.32334000,451100.05193620,0
2021-09-23 02:46:00,43665.85000000,43686.27000000,43662.43000000,43680.01000000,10.69352000,1632365219999,467068.75782400,552,4.90165000,214085.59879210,0
2021-09-23 02:47:00,43680.01000000,43684.38000000,43665.07000000,43668.36000000,10.54201000,1632365279999,460434.45792750,654,4.81931000,210482.30293330,0
2021-09-23 02:48:00,43668.36000000,43689.84000000,43667.37000000,43681.53000000,16.08482000,1632365339999,702539.58866480,573,9.64738000,421394.06784680,0
2021-09-23 02:49:00,43681.53000000,43693.49000000,43658.97000000,43660.12000000,21.50857000,1632365399999,939472.56894560,726,9.45646000,413084.06880910,0
2021-09-23 02:50:00,43660.11000000,43668.27000000,43650.00000000,43656.39000000,28.18210000,1632365459999,1230400.42932960,753,12.75614000,556947.76785740,0
2021-09-23 02:51:00,43656.38000000,43687.52000000,43651.66000000,43674.16000000,12.15004000,1632365519999,530579.58256010,636,5.60855000,244926.53896250,0
2021-09-23 02:52:00,43674.15000000,43697.57000000,43669.78000000,43697.54000000,14.35960000,1632365579999,627372.05695640,530,10.24057000,447430.58371760,0
2021-09-23 02:53:00,43697.54000000,43732.42000000,43697.54000000,43727.72000000,14.44129000,1632365639999,631296.94093930,645,7.97487000,348619.56298310,0
2021-09-23 02:54:00,43727.73000000,43727.73000000,43686.25000000,43705.58000000,13.83453000,1632365699999,604601.06131250,632,4.60863000,201407.59362070,0
2021-09-23 02:55:00,43705.58000000,43715.68000000,43676.26000000,43691.86000000,36.04014000,1632365759999,1575002.40076380,779,26.07138000,1139394.22193290,0
2021-09-23 02:56:00,43691.86000000,43691.86000000,43662.00000000,43663.74000000,19.29095000,1632365819999,842638.81839460,650,11.05862000,483046.69031810,0
2021-09-23 02:57:00,43663.74000000,43687.44000000,43655.74000000,43687.44000000,19.13135000,1632365879999,835458.36600240,710,11.91476000,520353.75440780,0
